Feature ID	Taxon	Confidence
9fc3d289a153b416ffa812270cb76d26	k__Bacteria	0.975533356589245
d6bc2479c83c365e2ceac5225d33da67	k__Bacteria	0.8883117344518964
bd67aa7008bac603ad61c6aeef3c701b	k__Bacteria; p__Actinobacteria	0.8729022169226536
9fb3c21e9cbe6e2ff8cfa66734c101fd	k__Bacteria	0.9267888177020378
e175664bfd983f022456385bb4d4701b	k__Bacteria	0.9649298755353769
847c85526cef7467bdfc859d712fecc2	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta	0.8207530529629657
c59a9003fea9b7500121fb1d3f9cfd94	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus; s__	0.9140863574207239
d421cc719dcbee06e7197c53cbefafa2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9845148740517871
649d38cb2809ef3bfea6f645a08e4ddb	k__Bacteria	0.9947791424060506
b410d095b605de17f3fe60e7be4a8e8f	k__Bacteria; p__Proteobacteria	0.7436864307648321
291908db4a610630017cd4af2dec7231	k__Bacteria	0.9995934929944782
b6b98b29fa94cd937208d5a5e0a38f46	k__Bacteria; p__Bacteroidetes	0.9958435275772087
ddf4f2c80dbe6691b9db48ff1569d274	k__Bacteria; p__Planctomycetes; c__Planctomycetia	0.9757085192441175
c63e59fde5434e7560453153c7144a71	k__Bacteria	0.9591213942601101
239d3af5e6b7b40e9ff229ba258348b3	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__cryoconitis	0.998807372544572
651b2c5946f1c758e9d24b0a1aaa4c94	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9255997920874754
7b9c8d4a1896d84d92ab4820edd025a6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__cereus	0.9145610385604467
2bdebfe1b049d743eb1bdb7f1316b884	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9364118240675289
6c3f6105a4d803c78a3f14b092fe2330	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.995465688217635
1b69d92b800a887b24b5ac75cd58a808	k__Bacteria	0.9952780681432316
ec4a2bc8654683fbd571417186a8d0e1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__; s__	0.9340175438331382
318731df8b5243f85b944770513f061e	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__	0.9757699603870683
9d8266e6079ee17e8e02e7fbf25253f1	k__Bacteria; p__Proteobacteria	0.8759391660034829
fbf20f92f2e8794da772fa82144890e9	k__Bacteria	0.9465830145375618
6e38652caf05c098e837c5d29864b79e	k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__	0.9806664098338744
57c360b13dfdf589c917e2727f6e04e5	k__Bacteria	0.9126188977893608
bc60bff44066352f28b28eb0bd87a801	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Ornithobacterium; s__	0.923252321046286
85b7ecdaf487d57c2c591f75c2975003	k__Bacteria	0.9563648697973806
0d6acce59270417b9cf0539da81dd4bc	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola; s__	0.7294641742937586
abad53feb6f5780f11bf5253dd85b33b	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__	0.7774018619613116
89df4eba23365b3a08d774a527d7a0bf	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.9529543805691743
5198046af3c96c84abb7abd45e30dd94	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9500475001638246
239bb3d9f34cd8d38ed355743385f982	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Ellin506; s__	0.9800237748268837
c2d5b1fe7e78d3d6f19b77c071c5c0f8	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__maltophilia	0.9999948466767618
e1c7d97fe13e9127d225d76a1feb8c78	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__; s__	0.9943600503261528
b33a9c160c33295d18acc174c0ca222a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus; s__	0.9787157363527627
25096f7596d1f53ecd29a9f4c8c58261	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus; s__	0.9786716996114407
55763738c6758ecf542c4fabf5a6e6ed	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9974004637146512
d76692e3d501f75419021a1df63d8f93	k__Bacteria	0.9392037128241593
3c17288efe19dbc5465439f6ee0084b4	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__faecium	0.8570835232008898
3d36976c0e4d8e3c479244e5a46e1e40	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.858867284930955
5fc3cc42dde2a124813e0c26d13333c2	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9592264169830474
fb78e20041431dd49dcce21d4707c0fd	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__	0.9773755846945416
f840d795d05bcf5c3c4cad306ba87994	k__Bacteria	0.9511863593195926
b72d2815103feb19f37f2521dac55754	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9727083383930711
9ce038e72609c95f6e057ceb5ca35163	k__Bacteria	0.925373838982609
76bc7cc745d240c25f094531adabdb9f	k__Bacteria	0.946015154005926
b6186e383b38b1ed3914cc534c8306a9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__; s__	0.943792280776428
21680e153cc226a0b41ec889e0cb01b5	k__Bacteria	0.9332217918913022
f53996584eccfa56f547a96f2c3c4b13	k__Bacteria	0.9997236571716127
354c5989ed0784a862fb35b5ed5cca1b	k__Bacteria	0.9690027928035259
9d470236b9fed55d0c78739ad8fa07d3	k__Bacteria	0.9999037181942128
e26ac8a308708b9168c44e424d59181b	k__Bacteria; p__Bacteroidetes	0.9982902029364894
16c002a58b5615af27d2950d916b52de	k__Bacteria; p__Planctomycetes; c__Planctomycetia	0.7757757040034992
924fcb2efee560646318056809bab00f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__; s__	0.8949116664126524
ac65064249bc9cb3ffd90771c8ee45b7	k__Bacteria	0.9254593438212877
2a511cfb2510165bc71b9180b66a341d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9342266055980782
c7aeaad35ee73907b4656c466fe0e8ea	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.7468195774460746
d33b9485046b5fa068f64139e7d37100	k__Bacteria; p__Planctomycetes	0.72249287519725
d2da75283a7679d3af68ee76e4a60ae6	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales	0.9092662389799734
7bae549bf8627374a066d88a4cede4cc	k__Bacteria	0.9570332947252077
a8648e1951014152010c8ed8f7c315be	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Rickettsiella; s__	0.9999975848746804
ebb52d158a682a89c79505c7138dbf4c	k__Bacteria	0.9594463962722978
4e062b62115cef8c32f7818a986f945d	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	0.7869938767631682
8fabb7d7ef30dc8abb8a8abd1195e1d1	k__Bacteria	0.9442898559465032
63702382d16627ea88ec2e3d36958e36	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus; s__	0.9150667666726793
1a7786a961d59957c37530a82a276fb7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__	0.8326836755873835
711c64000e546a2493a2924d631a4e90	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Sediminibacterium; s__	0.870684485424457
41774b89773e918d727162d75d881f51	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__	0.7574343908068216
d41cfbba3316fa7cfbdc4cd968993118	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9993627427396146
20d0e0644c8bd7db63f7849d438e30e1	k__Bacteria	0.999308063260002
7f4b23d634c7915fdb8dba969797b277	k__Bacteria	0.9563862217175348
6f7fdad1419595b3bb1e5ceda289402b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9968214328226138
7995ec8b5a4c814b70d69aa0e24bf067	k__Bacteria	0.9491373413441748
bebcbdb591ea59b98d279ea2725af15f	k__Bacteria	0.9451708944625734
9729cb06525053d7f72909a39a0648b4	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__	0.9690171722907363
a439bf9e0c352325f770843f6bc2db2e	k__Bacteria	0.999879369286936
d3ec4b84bf0662bd8af1b0f66be1fa52	k__Bacteria; p__Acidobacteria	0.7814943014530445
dce4959188ae9b595b770eaa41ffa929	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	0.9945058884021422
848f83babff03576d71779e8479d07d5	k__Bacteria	0.9993123430332368
f799163794b58be384ff362161e339de	k__Bacteria; p__Firmicutes; c__Bacilli	0.9978155574189159
58b7d04ad3c299d35af4dc3511ce1b80	k__Bacteria	0.9132714627874196
0e1caaf1c70b757231b72f1745210bb5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__; s__	0.704439490018916
79c9235ff041fe76f6dc89a18c5a222a	k__Bacteria; p__Bacteroidetes	0.9934777542004829
5a10b862972f9600dc0bf45db7f8ce74	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__marcusii	0.9316998894317131
25fe23e989514e818f4bc1f680ad6da1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]; g__; s__	0.9713464170482783
89780ceded2e463ea4528bb778e0ecb7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Azospirillum; s__amazonense	0.7346235526391174
1d650a2cb7fc608fabc4879cf20b8565	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__	0.7301249325687977
ea50ab99242e77fd8d897c2c43449f84	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__	0.9972015546464668
85596602ec85df66c602bb32823079cd	k__Bacteria	0.9729590744735193
12d343ccbd7707ed7a4b7719390e3460	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__; s__	0.8471166355690002
a29c0cd25c80f802e7226ae32790c8e8	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__faecium	0.7723426854090136
54849e296ea0565e551770e46f837036	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.886981510664724
3d3be884344ba24a9de05add12dfba9d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.7269377119052017
167b7b1138ca5bb15005c516f62ef2ec	k__Bacteria	0.9982911239852496
3ab43fcc04514ef20f0fe8689a8c5ea7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9988455945341488
6aaaf115c67d3c34926198d292b81d93	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae	0.9280222492515274
5b1b7c7f3f5025e6e8432fbf92c8409b	k__Bacteria	0.9945224461316002
e58635da024cba851c640eb384bc8fad	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__	0.993698794429455
713a276a1f694efd94d2516ac103c4ce	k__Bacteria	0.9485086563915125
f8440b4977cfe1a8e067c386098a7070	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7097347697974696
26f173c04574871aba8876838e2d9e61	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.7900268782893143
52df4ba6f2de0752d966de5a3de05c86	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.9229823181648078
04be3920c1db8fcd0e7c18442bd4a192	k__Bacteria	0.9603895759662018
3b94c19ef326eea0918e1c3d244c999c	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella; s__	0.8800189993166389
ef10350c2e73a3b1679aab84d3d38421	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__durum	0.9597400063967281
c5d2453b3363e3d02d10677db19bb23c	k__Bacteria	0.9990768628995416
1fe5509e326901c2e2af3ac21cd66074	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]	0.9557837643293384
72f19e4a71a7b7a9eaae18fef0a7b509	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9704532012515211
7532f8f333da11f340d7c362c813d1e3	k__Bacteria	0.998712705779669
f32490b8845851fe9be12251653f85f3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9985810814354408
731d9d7f7bce53a7dd5d190aabdedb5d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.8496491540338528
6d725d9859754451a0e0196e8efc083e	k__Bacteria	0.9979145965782765
ff07b91644d6a82716d5acec43bca2d4	k__Bacteria	0.90998105256391
1539a7809f78546646ddd79a873f251b	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__	0.9898402920562687
ca9b17711c60cc1e4be9744de45ad7cd	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9213954837165154
042e74b5c8d47ba694ce24c2bed730b0	k__Bacteria	0.999973787214589
be4b6c474552a93e96c619276f1b3905	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales	0.7017201665118143
29c2dbdf22aca78d9ff85514e872a30b	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__faecium	0.8639655487713022
e0cf29f81749119eb9f4647ca8462f00	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9972389654307854
394962b765d3f25a4f20ed14bfa76817	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.979306330380334
9ed960cec4179ca2acf6add232af3861	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9354465395218978
73a653af0895d870f673c25b08e0836e	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__	0.995151974985528
9485217c19d8d0bd984097feb87c4524	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.8429076674774356
ce658200228942ac544157e26394df0a	k__Bacteria; p__Planctomycetes; c__Planctomycetia	0.7490698975335711
01e73908d589189e0ba58ec6d610beb4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae	0.8781221724973878
ef082017c0bfefb9dcf9ac41e878ea1c	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__	0.982396140834496
81f284aaea9b3eca3e7870cd3511485c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__	0.9936178905815786
d9ceed162b175eaa7a2dcceebd101d71	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__	0.9985408238793068
b91de166d4c58e819d6b204c1590a034	k__Bacteria	0.9998906726825291
2c630111255d2dfc7d7fb60a95db9cd8	k__Bacteria; p__Actinobacteria; c__Thermoleophilia	0.8136769879065038
72769ec66efc8bbdab6a60af86cbf9ef	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rudanella; s__	0.7669447179982728
ba1181c0e1f653128d044cff17ba5cc1	k__Bacteria; p__Bacteroidetes	0.9969595189465505
d5bf049541dfd42e3f01fda5367921f5	k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__FW68; f__; g__; s__	0.9931312656009017
7aa4ce86f9496a6acec08aa3f40b670d	k__Bacteria; p__Actinobacteria; c__Actinobacteria	0.9535967608258586
e35e08ac71b8a7f72ce95fe2cb5ea74b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7854492924695475
fdce7a2a16d32bf6739635911c8be95b	k__Bacteria	0.9999034673295386
467f35f3a5d8a625d1d1b09dc7937fe7	k__Bacteria	0.9317687479950869
f5cf907a892363e56b3eb8ea29c829f0	k__Bacteria	0.9333490375525533
636fc794fdf5f60de4eefe93db86559c	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__cryoconitis	0.9779926404700939
033edfcaa76f14b7f2ca872c0a3f0dbd	k__Bacteria	0.9086330932495219
bed3eb8b6565fce8d0acdae72678103d	k__Bacteria	0.9647429553834823
848e5d922ce7ea7589aaec224a8aee7f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.846970922199997
b62a17e57bfd9521beee9f43f853a27c	k__Bacteria	0.9955160867974084
0f1b8bb632554ecd40b3292cfd4c2866	k__Bacteria; p__Bacteroidetes	0.9632808531827735
f254de7e1ba71d8acf24ad1d4bda3f5f	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__	0.7148913351642509
bf321c05d79f766c0099afb9ecc42f52	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae	0.964255153937795
497a26126c9e726c768bdec79e8c4e9b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.998808302423604
299cc3e219d0f076a1fafe70ba4d8de3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus; s__	0.9913754540930813
5ce8ffe296c4246b803c80485cadfa10	k__Bacteria; p__Proteobacteria	0.877536406214211
121cb1311e1b0f23b7dac9887469520e	k__Bacteria	0.9515179177881761
f672aa3aea2d03f0b297739022e9b716	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Brachymonas; s__denitrificans	0.7517125513616043
8315bf78dcf638d64c5a6fcb30728556	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus; s__	0.8036934937582081
37bf956cc497d3d0b2c850acca45c59c	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	0.7985314866198983
678fb01da075bf5aa5d0deac6f4623cc	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae	0.9888622819901659
f749490c7dac0987440c2bcb4750bd84	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9955962189978402
2645e35510e076bf32a4cc6edd7980d6	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__	0.9997496605318669
6d164d19dce338904c35b8a34b42c1fc	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__	0.9057880728380745
30653457ee13737d474bae7682f8d317	k__Bacteria	0.9996979367505003
ef38bc5e1b40782eb62c5446842fba56	k__Bacteria	0.9418379365806966
dde06982b869c0599824369192f0a7b5	k__Bacteria	0.9902675546603045
56985f8598d515ec2fb2d50dfac00ae7	k__Bacteria	0.9998703917148963
a4980bd5f21c9512463fa83608e89d17	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__	0.9959540586682752
1a54dfe0deba4dbfa146c546bd5f0426	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.7523291467807949
cc283f46c7e0328c728918ffbe7d3558	k__Bacteria	0.9996888863813209
c5bec5abf8113d3c44afb652ed65b74a	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	0.9910162114566982
2727f819185a7e8993f13df355a399fa	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9727496310596425
858603b5b6c7332924623a52faa10212	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum	0.9952725521136949
77f6bb801edb12470dee4f1e87e6bea1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__maltophilia	0.9866880168664496
0796bf2c7ade7da24cfbead7d68de500	k__Bacteria	0.9847337120445447
f36c50279a8fa1c121cb9dda1ab1cb42	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.8947700483585711
acc3921a4635c20633288e3a5a47e4d4	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.9939130302425058
494db538559fffe9f1233e228cf3b4e0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Runella; s__	0.7155979588019624
8f3bce98cda8d6d3ec7c025eb959acfd	k__Bacteria	0.9992759299156111
c1a5c020d0b11f16afbe6ef9d0c699b2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9961234398041937
d400de95910060d11ec2683838e44416	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]	0.8831720210114552
a9ae76a9f2355e2ad23f23abf144057e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__; s__	0.8064127730619323
aa784b34d47ef8553d3e66086205a64b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__marcusii	0.9340013254099079
8ad33a15dc4f05740113e6593a7ed257	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus; s__	0.9872761073664031
85c944921295c0313f4daf0741a86e7a	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Ellin506; s__	0.9998284974220866
c1914f97e86ecdd267ba921282b4130a	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9825628957653044
7a5fceb97d91c520559fa63deba7cd36	k__Bacteria	0.9943159619200792
54f76fe66fd06354b55e7779f0781abf	k__Bacteria; p__Proteobacteria	0.9663326426143198
6cb8554bacf666885f13532fe255ae86	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	0.9758224272240696
04a94ccefc23fb6e392e8b84e44cc86e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus; s__	0.9920474588230525
951a6e5f0b8886a588c91da013a0ff25	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.854414325457849
a0901407705992dc213ac509ede97d47	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella; s__	0.9018657282052562
5ccb70ed1a75ea7c813b6b9aed62b9af	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.7694790306259391
276faa42d9f2ac3257e14e3201960354	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.914905415582935
19e3b88f4d45f6dbb17aecbc02130b99	k__Bacteria; p__Armatimonadetes; c__; o__; f__; g__; s__	0.9543662707307483
f3cb74c021ba2a1337c4e3ef192f37a6	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]	0.8760493593903789
f5b8b7b58ff2a6be649c9830af07550c	k__Bacteria; p__Bacteroidetes	0.9938465070347319
a5ea032724a1cae279ffa72018054783	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__maltophilia	0.9964225220385737
bde4e7200f9ab3665b8d8467630bc055	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhodoferax; s__	0.9688362173681012
afc8a3a1328c6ea0743872dfe72bba41	k__Bacteria	0.9096525567621503
b6443d10b80ad4583439d1d8e55ed108	k__Bacteria	0.9580500506198721
998d1be7491fd89f25ac3b425c89d51a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9848132719673353
0df6c802966e8670279671824da4f10a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__	0.9840865762895189
a653cc4e3e58353b55c477435e612609	k__Bacteria	0.9562483435212377
8c6737c8555bcf73096dc206a3436367	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Ellin506; s__	0.9998455427703059
f83e7d4864370e827ae5199d5dc446bd	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__	0.7674431582987776
0b2215eb67190ce4253ca22015a07a90	k__Bacteria; p__Firmicutes; c__Bacilli	0.9968403023445387
ddf40e546dc6754e1c9d230a3a0a88d7	k__Bacteria	0.9593350604051377
